id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
29951628,2019/07/31 2:15 PM EDT,2019-07-31,2019-07-31 18:15:00 UTC,Eastern Time (US & Canada),172240,sandy10,2019-08-01 00:39:20 UTC,2019-08-03 00:25:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29951628,https://static.inaturalist.org/photos/46769481/medium.jpg?1564618056,,"",On goldenrod sp.,2,0,false,,"Sandy Hill, Ottawa, ON, Canada",45.4243903573,-75.6826797097,31,,,false,,,,Ottawa,,Canada,Ontario,Ottawa,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
29951629,2019/07/31 2:16 PM EDT,2019-07-31,2019-07-31 18:16:00 UTC,Eastern Time (US & Canada),172240,sandy10,2019-08-01 00:39:20 UTC,2019-08-03 00:27:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29951629,https://static.inaturalist.org/photos/46769487/medium.jpg?1564618059,,"",On goldenrod sp.,2,0,false,,"Sandy Hill, Ottawa, ON, Canada",45.4243903573,-75.6827011674,31,,,false,,,,Ottawa,,Canada,Ontario,Ottawa,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
29967093,2019/07/13 11:55 AM PDT,2019-07-13,2019-07-13 18:55:00 UTC,Pacific Time (US & Canada),1717202,rsealy,2019-08-01 08:38:26 UTC,2019-08-06 20:31:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29967093,https://static.inaturalist.org/photos/46797198/medium.jpeg?1564647714,,"",on common  yarrow,2,0,false,,"Yukon, YT, Canada",60.1116972222,-128.8195027778,5,,,false,,"",,,,Canada,Yukon,Yukon,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
29995357,Thu Aug 01 2019 11:31:40 GMT-0700 (PDT),2019-08-01,2019-08-01 18:31:40 UTC,Pacific Time (US & Canada),994233,bonnienickel,2019-08-01 18:50:17 UTC,2019-10-06 06:04:29 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/29995357,https://static.inaturalist.org/photos/46838660/medium.jpg?1564685425,,"",Very tiny; on Ceanothus arboreus flowers,2,0,false,3,"3628 Charles St, San Diego, CA, US",32.718005,-117.244255,10,,,false,,,,San Diego,California,United States,California,San Diego,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30000009,2019-08-01 12:37:01 PM EDT,2019-08-01,2019-08-01 16:37:01 UTC,Eastern Time (US & Canada),488305,kasimac,2019-08-01 20:07:08 UTC,2019-08-09 10:06:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30000009,https://static.inaturalist.org/photos/46845654/medium.jpg?1564690029,,"",,1,0,false,2,"New York, NY 10029, USA",40.7934302657,-73.9528581128,263,,,false,gps,gps,New York City,New York,New York,United States,New York,New York,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30005422,2019/08/01 1:39 PM PDT,2019-08-01,2019-08-01 20:39:00 UTC,Pacific Time (US & Canada),1576945,caenvsci,2019-08-01 21:44:00 UTC,2019-08-02 12:29:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30005422,https://static.inaturalist.org/photos/46854472/medium.jpg?1564695326,,"",Quite small. 2mm. Didn't realize it was in the picture.,1,0,false,,"Windsor, CA, USA",38.5183305556,-122.7982944444,5,,,false,,,,Sonoma,California,United States,California,Sonoma,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30008638,2019/08/01 9:45 AM UTC,2019-08-01,,UTC,438302,rachelkunchall,2019-08-01 22:48:31 UTC,2019-08-03 14:31:57 UTC,needs_id,,https://www.inaturalist.org/observations/30008638,https://static.inaturalist.org/photos/46861109/medium.jpg?1564699592,,"A/L ~ Painted Ladies, Agastache Foeniculum, Brushfooted ~ Anglewings/Ladies, Butterflies & Blooms, Butterflies = Brushfooted (Family), F = Anise Hyssop, Flowers, I = Butterflies, Insects",,1,0,false,,"Millard, Omaha, NE, USA",41.2134066667,-96.1461016667,,,,false,,,,Douglas,Nebraska,United States,Nebraska,Douglas,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30013380,2019/08/01 2:42 PM ADT,2019-08-01,2019-08-01 17:42:00 UTC,Atlantic Time (Canada),545640,benarmstrong,2019-08-02 00:14:04 UTC,2019-08-09 04:13:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/30013380,https://static.inaturalist.org/photos/46868821/medium.jpeg?1564704775,,"",,1,0,false,,"Halifax, Nova Scotia, Canada",44.6533459333,-63.7392157167,3,,,false,,,,Halifax,,Canada,Nova Scotia,Halifax,Modest Masked Bee,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
30017539,2019/08/01 11:01 AM EDT,2019-08-01,2019-08-01 15:01:00 UTC,Eastern Time (US & Canada),15548,andreerenosanborn,2019-08-02 01:35:58 UTC,2019-08-03 12:21:26 UTC,needs_id,,https://www.inaturalist.org/observations/30017539,https://static.inaturalist.org/photos/46875292/medium.jpg?1564709669,,"",,2,0,false,,"Barton, VT, USA",44.762985,-72.1470033333,,,,false,,,Barton,Orleans,Vermont,United States,Vermont,Orleans,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30018171,2019-08-01 12:25:54 PM EDT,2019-08-01,2019-08-01 16:25:54 UTC,Eastern Time (US & Canada),54529,kerouse78,2019-08-02 01:50:00 UTC,2019-08-02 10:28:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30018171,https://static.inaturalist.org/photos/46876532/medium.jpg?1564710602,,"",,1,0,false,2,"Sewickley Heights, PA 15143, USA",40.563911438,-80.1267471313,,,,false,gps,gps,,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30021480,2019/08/01 5:03 PM PDT,2019-08-01,2019-08-02 00:03:00 UTC,Pacific Time (US & Canada),623412,greengras2000,2019-08-02 02:58:58 UTC,2019-08-02 10:36:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30021480,https://static.inaturalist.org/photos/46880518/medium.jpeg?1564713501,,"",On California buckwheat,1,0,false,,"1833 Pomona St, Crockett, CA 94525, USA",38.0542357,-122.2289391,149,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30055526,Thu Aug 01 2019 21:57:47 GMT-0400 (EDT),2019-08-01,2019-08-02 01:57:47 UTC,Eastern Time (US & Canada),293449,mws,2019-08-02 18:29:35 UTC,2019-08-03 04:25:15 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/30055526,https://static.inaturalist.org/photos/46935796/medium.jpg?1564770619,,"",,1,0,false,3,"14 Garden Ave, Richmond Hill, ON, CA",43.8393283333,-79.431205,10,,,false,,,,York,,Canada,Ontario,York,Hairy Yellow-face Bee,Hylaeus hyalinatus,Hairy Yellow-face Bee,Insecta,459074,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus hyalinatus,,,,
30071837,2019/08/01 2:24 PM PDT,2019-08-01,2019-08-01 21:24:00 UTC,Pacific Time (US & Canada),275891,psyllidhipster,2019-08-02 23:27:03 UTC,2019-08-03 01:40:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30071837,https://static.inaturalist.org/photos/46960749/medium.jpeg?1564788240,,"",,1,0,false,,"Pima County, AZ, USA",32.4440243734,-110.7535641794,17,,,false,,,,Pima,Arizona,United States,Arizona,Pima,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30075244,2019/08/02 12:33 PM UTC,2019-08-02,2019-08-02 12:33:00 UTC,UTC,2083620,tylerbest,2019-08-03 00:37:49 UTC,2019-11-20 18:52:53 UTC,needs_id,,https://www.inaturalist.org/observations/30075244,https://static.inaturalist.org/photos/46966715/medium.jpeg?1564792447,,"",,2,0,false,,"Parry Grove Trail, San Diego, CA 92037, USA",32.9207598,-117.2566382,195,,,false,,,,San Diego,California,United States,California,San Diego,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30076178,2019/08/02 12:25 PM PDT,2019-08-02,2019-08-02 19:25:00 UTC,Pacific Time (US & Canada),1498340,kriseth7,2019-08-03 00:58:35 UTC,2019-10-07 16:00:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30076178,https://static.inaturalist.org/photos/46968670/medium.jpeg?1564793880,,"",Observed this bee on CA Buckwheat in my garden.,2,0,false,,"Calle Bienvenido, San Clemente, CA, USA",33.4676691,-117.6618442,195,,,false,,,,Orange,California,United States,California,Orange,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30080885,Thu Aug 01 2019 19:07:16 GMT-0400 (EDT),2019-08-01,2019-08-01 23:07:16 UTC,Eastern Time (US & Canada),386641,richardmonteverdense,2019-08-03 02:52:36 UTC,2019-11-03 18:50:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30080885,https://static.inaturalist.org/photos/46976529/medium.jpg?1564800777,,"","",2,0,false,3,"Little Moosehorn Campsite, 43 Mile Spur, North Maine Woods, Piscataquis, ME, US",46.3614283333,-69.0185861667,5,,,false,,,,Piscataquis,Maine,United States,Maine,Piscataquis,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30082006,2019/08/02 10:48 AM PDT,2019-08-02,2019-08-02 17:48:00 UTC,Pacific Time (US & Canada),1576945,caenvsci,2019-08-03 03:23:12 UTC,2020-01-08 04:23:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30082006,https://static.inaturalist.org/photos/46978130/medium.jpeg?1564802477,,"",,1,0,false,,"Sonoma County, CA, USA",38.5159027778,-122.7976138889,5,,,false,,,,Sonoma,California,United States,California,Sonoma,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30082018,2019/08/02 4:16 PM PDT,2019-08-02,2019-08-02 23:16:00 UTC,Pacific Time (US & Canada),623412,greengras2000,2019-08-03 03:23:50 UTC,2019-08-03 06:55:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30082018,https://static.inaturalist.org/photos/46978193/medium.jpeg?1564802570,,"",On California buckwheat,1,0,false,,"1833 Pomona St, Crockett, CA 94525, USA",38.0542357,-122.2289391,92,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30083705,Fri Aug 02 2019 12:57:06 GMT-0600 (MDT),2019-08-02,2019-08-02 18:57:06 UTC,Mountain Time (US & Canada),643267,firebugzy,2019-08-03 04:18:47 UTC,2019-08-05 15:03:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30083705,https://static.inaturalist.org/photos/46981645/medium.jpg?1564805951,,"",,1,0,false,3,"80480, Walden, CO, US",40.5511033333,-106.026,30,,,false,,,,Jackson,Colorado,United States,Colorado,Jackson,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30084532,2019/07/23 10:39 AM PDT,2019-07-23,2019-07-23 17:39:00 UTC,Pacific Time (US & Canada),497764,naturephotosuze,2019-08-03 04:39:08 UTC,2019-08-03 16:44:38 UTC,needs_id,,https://www.inaturalist.org/observations/30084532,https://static.inaturalist.org/photos/46982541/medium.jpg?1564807116,,"","Paramount Ranch
Eight months after containment of the Woolsey Fire",2,0,false,,"Los Angeles County, CA, USA",34.1157127815,-118.7584399789,15,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30094162,2019/07/31 2:03 PM ADT,2019-07-31,2019-07-31 17:03:00 UTC,Atlantic Time (Canada),107551,nbdragonflyguy,2019-08-03 11:19:25 UTC,2019-08-03 11:35:55 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/30094162,https://static.inaturalist.org/photos/46997290/medium.jpeg?1564831006,,"",,1,0,false,,"Fundy NP VRC Native Garden, Albert County, NB, Canada",45.5956556019,-64.9508333312,15,,,false,,,,Albert,,Canada,New Brunswick,Albert,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30094163,2019/07/31 2:10 PM ADT,2019-07-31,2019-07-31 17:10:00 UTC,Atlantic Time (Canada),107551,nbdragonflyguy,2019-08-03 11:19:26 UTC,2019-08-03 21:24:17 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/30094163,https://static.inaturalist.org/photos/46997319/medium.jpeg?1564831039,,"",,1,0,false,,"Fundy NP VRC Native Garden, Albert County, NB, Canada",45.5956556019,-64.9508333312,15,,,false,,,,Albert,,Canada,New Brunswick,Albert,Annulate Masked Bee,Hylaeus annulatus,Annulate Masked Bee,Insecta,199053,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus annulatus,,,,
30098847,Sat Aug 03 2019 08:50:14 GMT-0400 (EDT),2019-08-03,2019-08-03 12:50:14 UTC,Eastern Time (US & Canada),728215,albertcardona,2019-08-03 13:21:57 UTC,2019-09-25 20:10:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30098847,https://static.inaturalist.org/photos/47005070/medium.jpg?1564838520,,"","Note the dead ant, its jaws still clasping a posterior leg of this bee. Or, when you take your dead enemies out for lunch.

On mint flowers.",1,0,false,3,"Virginia, US",39.1681381624,-77.5786933415,10,obscured,,true,,,,Loudoun,Virginia,United States,Virginia,Loudoun,Modest Masked Bee,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
30105912,Sat Aug 03 2019 08:59:25 GMT-0400 (EDT),2019-08-03,2019-08-03 12:59:25 UTC,Eastern Time (US & Canada),728215,albertcardona,2019-08-03 15:13:31 UTC,2020-05-19 15:11:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30105912,https://static.inaturalist.org/photos/47015688/medium.jpg?1564845213,,"","Our old friend: a bee with a dead ant attached to its right hind leg, jaws locked forever.
On mint flowers.",1,0,false,3,"Virginia, US",39.0881631373,-77.5903923334,5,obscured,,true,,,,Loudoun,Virginia,United States,Virginia,Loudoun,Modest Masked Bee,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
30106679,Sat Aug 03 2019 09:06:36 GMT-0400 (EDT),2019-08-03,2019-08-03 13:06:36 UTC,Eastern Time (US & Canada),728215,albertcardona,2019-08-03 15:25:32 UTC,2019-11-09 13:55:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30106679,https://static.inaturalist.org/photos/47016941/medium.jpg?1564845966,,"",On mint flowers.,2,0,false,3,"Virginia, US",39.0089593559,-77.5953012214,10,obscured,,true,,,,Loudoun,Virginia,United States,Virginia,Loudoun,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30119341,2019/08/03 7:57 AM EDT,2019-08-03,2019-08-03 11:57:00 UTC,Eastern Time (US & Canada),87203,cappaert,2019-08-03 18:28:27 UTC,2019-08-06 09:07:40 UTC,needs_id,,https://www.inaturalist.org/observations/30119341,https://static.inaturalist.org/photos/47035926/medium.jpg?1564856430,,"",,1,0,false,,"Northside, Ann Arbor, MI, USA",42.3010079001,-83.7302184105,31,,,false,,,Ann Arbor,Washtenaw,Michigan,United States,Michigan,Washtenaw,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30128161,2019-08-03 10:24:01 AM EDT,2019-08-03,2019-08-03 14:24:01 UTC,Eastern Time (US & Canada),18668,xris,2019-08-03 20:38:00 UTC,2019-08-09 04:35:43 UTC,needs_id,,https://www.inaturalist.org/observations/30128161,https://static.inaturalist.org/photos/47050846/medium.jpg?1564864682,,"","Small dark bee with white/pale yellow facial mask, and Mark's on legs. Hylaeus?

On Pycnanthemum in my front yard.",1,0,false,2,"Flatbush, Brooklyn, NY, USA",40.6426582336,-73.9682540894,,,,false,gps,gps,New York City,Kings,New York,United States,New York,Kings,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30128829,Fri Aug 02 2019 11:25:57 GMT-0500 (CDT),2019-08-02,2019-08-02 11:25:57 UTC,UTC,435985,deansy,2019-08-03 20:50:30 UTC,2019-08-03 20:50:55 UTC,needs_id,,https://www.inaturalist.org/observations/30128829,https://static.inaturalist.org/photos/47051946/medium.jpg?1564865435,,"",,0,0,false,3,"2067 E Pioneer Rd, Duluth, MN, US",46.9686916667,-91.896705,10,,,false,,,,Saint Louis,Minnesota,United States,Minnesota,St. Louis,,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
30132336,2019/08/03 1:09 PM EDT,2019-08-03,2019-08-03 17:09:00 UTC,Eastern Time (US & Canada),87203,cappaert,2019-08-03 21:42:09 UTC,2019-08-04 12:48:11 UTC,research,,https://www.inaturalist.org/observations/30132336,https://static.inaturalist.org/photos/47057198/medium.jpg?1564868199,,"",,1,0,false,,"Wines, Ann Arbor, MI, USA",42.3043510745,-83.7620820588,373,,,false,,,Ann Arbor,Washtenaw,Michigan,United States,Michigan,Washtenaw,Modest Masked Bee,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
30134063,2019/07/31 2:06 PM ADT,2019-07-31,2019-07-31 17:06:00 UTC,Atlantic Time (Canada),107551,nbdragonflyguy,2019-08-03 22:12:16 UTC,2019-08-04 23:31:32 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/30134063,https://static.inaturalist.org/photos/47060667/medium.jpeg?1564870320,,"",,1,0,false,,"Albert County, NB, Canada",45.5956606372,-64.9508407142,2,,,false,,,,Albert,,Canada,New Brunswick,Albert,Hylaeus,Hylaeus,,Insecta,602834,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30134965,2019/08/02 12:18 PM PDT,2019-08-02,2019-08-02 19:18:00 UTC,Pacific Time (US & Canada),1675768,harami,2019-08-03 22:23:14 UTC,2019-11-20 18:50:46 UTC,research,,https://www.inaturalist.org/observations/30134965,https://static.inaturalist.org/photos/47053171/medium.jpg?1564866120,,"",,1,0,false,,"Parry Grove Trail, San Diego, CA 92037, USA",32.9207598,-117.2566382,195,,,false,,,,San Diego,California,United States,California,San Diego,Ochraceous Cellophane Bee,Colletes ochraceus,Ochraceous Cellophane Bee,Insecta,307335,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes ochraceus,,,,
30134967,2019/08/02 12:19 PM PDT,2019-08-02,2019-08-02 19:19:00 UTC,Pacific Time (US & Canada),1675768,harami,2019-08-03 22:23:17 UTC,2019-11-20 18:50:35 UTC,needs_id,,https://www.inaturalist.org/observations/30134967,https://static.inaturalist.org/photos/47053193/medium.jpg?1564866136,,"",,1,0,false,,"Parry Grove Trail, San Diego, CA 92037, USA",32.9207598,-117.2566382,195,,,false,,,,San Diego,California,United States,California,San Diego,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30134971,2019/08/02 12:21 PM PDT,2019-08-02,2019-08-02 19:21:00 UTC,Pacific Time (US & Canada),1675768,harami,2019-08-03 22:23:19 UTC,2019-11-20 18:50:23 UTC,needs_id,,https://www.inaturalist.org/observations/30134971,https://static.inaturalist.org/photos/47053270/medium.jpg?1564866184,,"",,1,0,false,,"Parry Grove Trail, San Diego, CA 92037, USA",32.9207598,-117.2566382,195,,,false,,,,San Diego,California,United States,California,San Diego,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30136153,2019-08-03,2019-08-03,,Pacific Time (US & Canada),1629881,ang3law,2019-08-03 22:43:33 UTC,2019-08-04 08:41:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30136153,https://static.inaturalist.org/photos/47063949/medium.jpeg?1564872215,,"",,1,0,false,333,Calgary,51.074875,-114.2083366667,,,,false,,,,Division No. 6,,Canada,Alberta,Division No. 6,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30146063,2019-08-01 3:24:00 PM PDT,2019-08-01,2019-08-01 22:24:00 UTC,Pacific Time (US & Canada),1639954,phyte_club,2019-08-04 01:54:15 UTC,2019-08-05 17:04:53 UTC,needs_id,,https://www.inaturalist.org/observations/30146063,https://static.inaturalist.org/photos/47081184/medium.jpg?1564883663,,"",,1,0,false,2,"TUOLUMNE MEADOWS, CA 95389, USA",37.7587810201,-119.8005350679,352,,,false,gps,gps,,Mariposa,California,United States,California,Mariposa,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
30146877,2019/08/03 6:47 PM PDT,2019-08-03,2019-08-04 01:47:00 UTC,Pacific Time (US & Canada),623412,greengras2000,2019-08-04 02:10:37 UTC,2020-01-08 05:16:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30146877,https://static.inaturalist.org/photos/47082285/medium.jpeg?1564884568,,"",On California buckwheat,1,0,false,,"1833 Pomona St, Crockett, CA 94525, USA",38.0542357,-122.2289391,96,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
30153358,2019/07/30 12:38 PM PDT,2019-07-30,2019-07-30 19:38:00 UTC,Pacific Time (US & Canada),497764,naturephotosuze,2019-08-04 04:55:50 UTC,2019-08-04 08:56:40 UTC,needs_id,,https://www.inaturalist.org/observations/30153358,https://static.inaturalist.org/photos/47093256/medium.jpg?1564894510,,"",Santa Ynez Canyon,1,0,false,,"Los Angeles, CA, USA",34.0847812227,-118.5725835057,15,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Paraprosopis,Paraprosopis,,Insecta,602842,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
